,Link_Goodreads,Author,ISBN_gr,Link_2_Amazon,Title,Shelves_gr,N_pag,Rating_gr,Rating_Distr_gr,Num_Voti_gr,Num_Rev_gr,Pub_Date_gr,Link_Amazon,Title_az,Author_az,ISBN_az,N_Pages_az,Rating_az,Distr_Rating_az,Num_Voti_az,Num_Review_az,Pub_Date_az
2631,https://www.goodreads.com/book/show/73810.Two_Classics_by_Roald_Dahl,Roald Dahl,9780375829307,https://www.amazon.it/CHARLIE-CHOCOLATE-FACTORY-GREAT-ELEVATOR/dp/037582930X/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780375829307&qid=1636463341&s=books&sr=1-1#customerReviews,Two Classics by Roald Dahl,"['Fiction\n86 users', 'Childrens\n80 users', 'Classics\n61 users', 'Young Adult\n17 users', 'Fantasy\n13 users', 'Childrens > Middle Grade\n10 users', 'Adventure\n9 users', 'Novels\n8 users', 'Childrens > Juvenile\n7 users']",334,4.13,"['40%', '37%', '18%', '3%', '1%']",6784,316,Published October 2003 by Alfred A. Knopf (first published January 1st 1987),https://www.goodreads.com/book_link/follow/8069?book_id=73810&source=compareprices,CHARLIE AND THE CHOCOLATE FACTORY and CHARLIE AND THE GREAT GLASS ELEVATOR,two Classics By; illustrated By Quentin Blake Dahl Roald,"
:
‎

345 g
",10,4.7,"['82%', '11%', '7%', '0%', '0%', '0%', '0%', '0%', '0%']",40.0,18.0,"
Editore
‏
:
‎

Alfred A. Knopf; First Omnibus Edition edition (2003-01-01) (1 gennaio 1656)
"
2632,https://www.goodreads.com/book/show/1845457.My_Year,Roald Dahl,9781856563826,https://www.amazon.it/My-Year-Roald-Dahl/dp/1856563820/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9781856563826&qid=1636463362&s=books&sr=1-1#customerReviews,My Year,"['Nonfiction\n14 users', 'Biography\n7 users', 'Autobiography > Memoir\n7 users', 'Childrens\n6 users', 'European Literature > British Literature\n4 users', 'Environment > Nature\n3 users', 'Short Stories\n2 users']",72,3.89,"['33%', '33%', '25%', '6%', '2%']",472,72,Published September 25th 1997 by Random House Children's Books (first published August 27th 1993),https://www.goodreads.com/book_link/follow/8069?book_id=1845457&source=compareprices,My Year,Roald Dahl,error,error,4.1,"['63%', '10%', '9%', '9%', '10%']",13.0,10.0,error
2633,https://www.goodreads.com/book/show/12140086-spotty-powder-and-other-splendiferous-secrets,Roald Dahl,9780141330402,https://www.amazon.it/Spotty-Powder-other-Splendiferous-Secrets/dp/0141330406/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780141330402&qid=1636463382&s=books&sr=1-1#customerReviews,Spotty Powder and other Splendiferous Secrets,"['Childrens\n7 users', 'Fiction\n4 users', 'Classics\n3 users']",128,3.74,"['29%', '31%', '29%', '9%', '3%']",252,30,Published 2010 by Penguin UK,https://www.goodreads.com/book_link/follow/8069?book_id=12140086&source=compareprices,Spotty Powder and other Splendiferous Secrets,Roald Dahl,978-0141330402,128,4.4,"['68%', '14%', '7%', '12%', '0%', '0%', '0%']",19.0,13.0,"
Editore
‏
:
‎

Puffin (6 maggio 2010)
"
2634,https://www.goodreads.com/book/show/15942801-the-complete-short-stories,Roald Dahl,9781405910101,https://www.amazon.it/Complete-Short-Stories-One/dp/1405910100/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9781405910101&qid=1636463403&s=books&sr=1-1#customerReviews,The Complete Short Stories: Volume One 1944-1953,"['Short Stories\n56 users', 'Fiction\n38 users', 'Classics\n11 users', 'Fantasy\n3 users', 'Unfinished\n3 users', 'Literature\n3 users', 'Horror\n2 users', 'Short Stories > Short Story Collection\n2 users', 'Humor\n2 users']",596,4.16,"['42%', '36%', '19%', '3%', '0%']",921,80,Published September 12th 2013 by Penguin (first published September 1st 2012),https://www.goodreads.com/book_link/follow/8069?book_id=15942801&source=compareprices,The Complete Short Stories: Volume One,Roald Dahl,978-1405910101,624,4.6,"['76%', '13%', '8%', '1%', '2%']",248.0,61.0,"
Editore
‏
:
‎

Penguin; 1° edizione (12 settembre 2013)
"
2635,https://www.goodreads.com/book/show/15942802-the-complete-short-stories,Roald Dahl,9781405910118,https://www.amazon.it/Complete-Short-Stories-Two/dp/1405910119/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9781405910118&qid=1636463423&s=books&sr=1-1#customerReviews,The Complete Short Stories: Volume Two 1954-1988,"['Short Stories\n39 users', 'Fiction\n17 users', 'Classics\n6 users', 'Adult Fiction\n3 users', 'Fantasy\n2 users']",802,4.43,"['55%', '35%', '9%', '1%', '0%']",437,30,Published September 12th 2013 by Penguin (first published September 1st 2012),https://www.goodreads.com/book_link/follow/8069?book_id=15942802&source=compareprices,The Complete Short Stories: Volume Two,Roald Dahl,"9781405910118
",832,4.7,"['80%', '14%', '4%', '1%', '1%']",171.0,38.0,"
ASIN
‏
:
‎

1405910119
"
2636,https://www.goodreads.com/book/show/4701504-more-about-boy,Roald Dahl,9780141324470,https://www.amazon.it/More-About-Boy-Tales-Childhood/dp/0141324473/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780141324470&qid=1636463444&s=books&sr=1-1#customerReviews,More about Boy: Roald Dahl's Tales from Childhood,"['Nonfiction\n26 users', 'Biography\n15 users', 'Childrens\n12 users', 'Biography > Autobiography\n7 users', 'Autobiography > Memoir\n5 users', 'Biography Memoir\n4 users', 'Childrens > Middle Grade\n3 users', 'Humor\n3 users', 'History\n2 users']",223,4.23,"['45%', '37%', '14%', '3%', '1%']",585,100,Published October 1st 2009 by Puffin Bks (first published 2009),https://www.goodreads.com/book_link/follow/8069?book_id=4701504&source=compareprices,More About Boy: Tales of Childhood,Roald Dahl,error,error,4.8,"['81%', '19%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",35.0,16.0,error
2637,https://www.goodreads.com/book/show/255452.Vile_Verses,Roald Dahl,9780670060429,https://www.amazon.it/Vile-Verses-Roald-Dahl/dp/0670060429/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780670060429&qid=1636463465&s=books&sr=1-1#customerReviews,Vile Verses,"['Poetry\n73 users', 'Childrens\n25 users', 'Humor\n9 users', 'Fiction\n6 users', 'Classics\n4 users', 'Childrens > Juvenile\n2 users', 'Childrens > Picture Books\n2 users', 'Childrens > Middle Grade\n2 users']",192,4.16,"['42%', '35%', '18%', '4%', '0%']",936,68,Published September 22nd 2005 by Viking Juvenile (first published January 1st 2005),https://www.goodreads.com/book_link/follow/8069?book_id=255452&source=compareprices,Vile Verses,Roald Dahl,978-0670060429,191,5.0,"['100%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",15.0,9.0,"
Editore
‏
:
‎

Viking Childrens Books (20 ottobre 2005)
"
2638,https://www.goodreads.com/book/show/29240210-the-great-mouse-plot,Roald Dahl,9780141367927,https://www.amazon.it/Great-Mouse-Plot-World-Book/dp/014136792X/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780141367927&qid=1636463485&s=books&sr=1-1#customerReviews,The Great Mouse Plot,"['Childrens\n7 users', 'Classics\n3 users', 'Fiction\n2 users', 'Short Stories\n2 users']",80,3.82,"['34%', '28%', '25%', '10%', '3%']",306,35,Published February 25th 2016 by Puffin,https://www.goodreads.com/book_link/follow/8069?book_id=29240210&source=compareprices,The Great Mouse Plot: World Book Day 2016,Roald Dahl,978-0141367927,80,4.7,"['82%', '10%', '2%', '3%', '3%']",56.0,18.0,"
Editore
‏
:
‎

Puffin (25 febbraio 2016)
"
2639,https://www.goodreads.com/book/show/183379.Completely_Unexpected_Tales,Roald Dahl,9780140098204,https://www.amazon.it/Completely-Unexpected-Tales-More/dp/0140098208/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780140098204&qid=1636463506&s=books&sr=1-1#customerReviews,Completely Unexpected Tales,"['Short Stories\n38 users', 'Fiction\n38 users', 'Horror\n8 users', 'Fantasy\n5 users', 'Classics\n5 users', 'European Literature > British Literature\n5 users', 'Literature\n4 users', 'Adult Fiction\n4 users', 'Humor\n3 users']",405,4.26,"['46%', '37%', '14%', '3%', '0%']",1036,59,"Published 1986 by Penguin Books, Limited (UK)",https://www.goodreads.com/book_link/follow/8069?book_id=183379&source=compareprices,Completely Unexpected Tales: Tales of the Unexpected and More Tales of the Unexpected,Roald Dahl,error,error,4.2,"['64%', '13%', '8%', '6%', '9%']",60.0,29.0,error
2640,https://www.goodreads.com/book/show/3199926-the-roald-dahl-collection,Roald Dahl,9780142405697,https://www.amazon.it/Roald-Dahl-Book-Box-Set/dp/0142405698/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780142405697&qid=1636463526&s=books&sr=1-1#customerReviews,The Roald Dahl Collection,"['Childrens\n9 users', 'Fiction\n7 users', 'Classics\n5 users', 'Fantasy\n3 users', 'Adventure\n3 users', 'Short Stories\n2 users', 'European Literature > British Literature\n2 users', 'Young Adult\n2 users']",0,4.64,"['74%', '18%', '6%', '1%', '1%']",1011,48,Published June 1st 2006 by Penguin USA (P) (first published January 1st 1986),https://www.goodreads.com/book_link/follow/8069?book_id=3199926&source=compareprices,Roald Dahl Ya Book Box Set,Roald Dahl,error,error,4.9,"['94%', '6%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",29.0,15.0,error
2641,https://www.goodreads.com/book/show/74541.Ah_Sweet_Mystery_of_Life,Roald Dahl,error,https://www.amazon.it/Sweet-Mystery-Life-Roald-Dahl/dp/0241955734/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=Ah_Sweet_Mystery_of_Life&qid=1636463541&s=books&sr=1-1#customerReviews,"Ah, Sweet Mystery of Life","['Short Stories\n65 users', 'Fiction\n61 users', 'Humor\n8 users', 'Classics\n4 users', 'European Literature > British Literature\n4 users', 'Childrens\n4 users', 'Horror\n4 users', 'Novels\n3 users', 'Young Adult\n3 users']",176,3.68,"['20%', '38%', '33%', '8%', '1%']",1480,151,Published April 1st 1991 by Penguin Books (first published January 1st 1989),https://www.amazon.it/Sweet-Mystery-Life-Roald-Dahl/dp/0241955734/ref=sr_1_1?keywords=Ah%2C+Sweet+Mystery+of+Life&qid=1636596345&qsid=258-3450271-7585909&s=books&sr=1-1&sres=0241955734%2CB00DK46EQM%2CB00DK46EQ2%2CB002H0IZ4Y%2CB0092G8GMC%2CB07QYF78D4%2CB07QYF6KHM%2CB07QXBSV6D%2CB07QXBSD8J%2CB07QWCSSV6%2CB07QWCSNT2%2CB07QWCRSKZ%2CB07QWCQS1G%2CB07QVCN3DM%2C0714528625%2CB096W9PXL1#customerReviews,"Ah, Sweet Mystery of Life",Roald Dahl,"9780241955734
",208,4.1,"['53%', '20%', '17%', '6%', '5%']",28.0,11.0,"
ASIN
‏
:
‎

0241955734
"
2642,https://www.goodreads.com/book/show/183381.More_Tales_Of_The_Unexpected,Roald Dahl,9780140056068,https://www.amazon.it/More-Tales-Unexpected-Roald-Dahl/dp/0140056068/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780140056068&qid=1636463562&s=books&sr=1-1#customerReviews,More Tales Of The Unexpected,"['Short Stories\n69 users', 'Fiction\n27 users', 'Horror\n6 users', 'Fantasy\n6 users', 'Humor\n4 users', 'European Literature > British Literature\n3 users', 'Literature\n3 users', 'Childrens\n3 users', 'Classics\n2 users']",127,3.97,"['31%', '41%', '22%', '5%', '1%']",1151,69,Published 1980 by Penguin Books,https://www.goodreads.com/book_link/follow/8069?book_id=183381&source=compareprices,More Tales of the Unexpected,Roald Dahl,978-0140056068,128,4.0,"['62%', '0%', '0%', '0%', '25%', '0%', '0%', '0%', '13%']",12.0,6.0,"
Editore
‏
:
‎

Penguin; 1st Penguin Edition (12 settembre 2005)
"
2643,https://www.goodreads.com/book/show/19767682-the-landlady,Roald Dahl,error,https://www.amazon.it/Landlady-Roald-Short-Story-English-ebook/dp/B0091MCG3W/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-landlady&qid=1636463577&s=books&sr=1-1#customerReviews,The Landlady,"['Short Stories\n166 users', 'Horror\n74 users', 'Classics\n48 users', 'Fiction\n37 users', 'Academic > School\n23 users', 'Academic > Read For School\n14 users', 'Mystery\n11 users', 'Audiobook\n10 users', 'Thriller\n7 users']",17,3.92,"['31%', '39%', '23%', '5%', '2%']",3000,392,Published September 13th 2012 by Penguin (first published November 28th 1959),https://www.goodreads.com/book_link/follow/8069?book_id=19767682&source=compareprices,The Landlady (A Roald Dahl Short Story) (English Edition),Roald Dahl,error,error,4.5,"['66%', '24%', '7%', '0%', '0%', '0%', '3%']",48.0,16.0,error
2644,https://www.goodreads.com/book/show/171948.Lamb_to_the_Slaughter_and_Other_Stories,Roald Dahl,9780146000553,https://www.amazon.it/Lamb-Slaughter-Other-Stories-Roald/dp/0146000552/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780146000553&qid=1636463599&s=books&sr=1-1#customerReviews,Lamb to the Slaughter and Other Stories,"['Short Stories\n116 users', 'Fiction\n64 users', 'Classics\n41 users', 'Horror\n21 users', 'Mystery\n18 users', 'Mystery > Crime\n12 users', 'Childrens\n11 users', 'Academic > Read For School\n9 users', 'Academic > School\n7 users']",87,4.22,"['45%', '37%', '15%', '3%', '1%']",3412,195,Published September 1st 1995 by Penguin (first published 1953),https://www.goodreads.com/book_link/follow/8069?book_id=171948&source=compareprices,Lamb to the Slaughter and Other Stories,Roald Dahl,978-0146000553,96,4.5,"['73%', '16%', '5%', '0%', '0%', '0%', '6%']",68.0,28.0,"
Editore
‏
:
‎

Penguin Group USA; First Printing edizione (6 luglio 1995)
"
2645,https://www.goodreads.com/book/show/74556.Boy_and_Going_Solo,Roald Dahl,9780141311418,https://www.amazon.it/Boy-Going-Solo-Roald-Dahl/dp/014131141X/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780141311418&qid=1636463619&s=books&sr=1-1#customerReviews,Boy and Going Solo,"['Nonfiction\n55 users', 'Childrens\n32 users', 'Biography\n27 users', 'Biography > Autobiography\n23 users', 'Autobiography > Memoir\n19 users', 'Classics\n7 users', 'Childrens > Middle Grade\n5 users', 'Biography Memoir\n5 users', 'Humor\n4 users']",400,4.26,"['48%', '34%', '14%', '3%', '1%']",3680,236,Published April 5th 2001 by Puffin (first published 1984),https://www.goodreads.com/book_link/follow/8069?book_id=74556&source=compareprices,Boy and Going Solo,Roald Dahl,978-0141311418,400,4.8,"['85%', '10%', '4%', '2%', '0%', '0%', '0%']",425.0,112.0,"
Editore
‏
:
‎

Puffin (5 aprile 2001)
"
2646,https://www.goodreads.com/book/show/44522.Over_to_You,Roald Dahl,9780140035742,https://www.amazon.it/Over-You-Stories-Flyers-Flying/dp/0140035745/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780140035742&qid=1636463640&s=books&sr=1-1#customerReviews,Over to You: Ten Stories of Flyers and Flying,"['Short Stories\n67 users', 'Fiction\n50 users', 'War\n23 users', 'Aviation\n12 users', 'War > World War II\n6 users', 'Classics\n5 users', 'Literature > English Literature\n5 users', 'Audiobook\n5 users', 'War > Military Fiction\n5 users']",158,3.84,"['27%', '39%', '27%', '6%', '1%']",1645,134,Published 1991 by Penguin Books (first published 1945),https://www.goodreads.com/book_link/follow/8069?book_id=44522&source=compareprices,Over to You: Ten Stories of Flyers and Flying,Roald Dahl,978-0140035742,160,4.3,"['70%', '9%', '10%', '6%', '5%']",74.0,29.0,"
Editore
‏
:
‎

Penguin; Reprint; Twenty-First Printing edizione (25 gennaio 1973)
"
2647,https://www.goodreads.com/book/show/44513.The_Roald_Dahl_Omnibus,Roald Dahl,9780880291231,https://www.amazon.it/Roald-Dahl-Omnibus/dp/0880291230/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780880291231&qid=1636463661&s=books&sr=1-1#customerReviews,The Roald Dahl Omnibus: Perfect Bedtime Stories for Sleepless Nights,"['Fiction\n109 users', 'Short Stories\n101 users', 'Horror\n22 users', 'Humor\n17 users', 'Childrens\n9 users', 'Fantasy\n9 users', 'Anthologies\n7 users', 'Young Adult\n6 users', 'European Literature > British Literature\n6 users']",681,4.34,"['51%', '36%', '11%', '2%', '1%']",2405,177,Published June 13th 1993 by Barnes & Noble (first published 1986),https://www.goodreads.com/book_link/follow/8069?book_id=44513&source=compareprices,Roald Dahl Omnibus,Roald Dahl,error,error,4.5,"['80%', '6%', '9%', '0%', '0%', '0%', '5%']",52.0,27.0,error
2648,https://www.goodreads.com/book/show/130105.The_Collected_Short_Stories_of_Roald_Dahl,Roald Dahl,error,https://www.amazon.it/Roald-Collected-Stories-Jeremy-Treglown/dp/1841593001/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=The_Collected_Short_Stories_of_Roald_Dahl&qid=1636463676&s=books&sr=1-1#customerReviews,The Collected Short Stories of Roald Dahl,"['Short Stories\n296 users', 'Fiction\n189 users', 'Classics\n30 users', 'Fantasy\n24 users', 'Literature\n17 users', 'Humor\n13 users', 'Horror\n12 users', 'Anthologies\n9 users', 'European Literature > British Literature\n9 users']",768,4.39,"['54%', '34%', '11%', '1%', '0%']",6445,339,Published October 29th 1992 by Penguin Books,https://www.amazon.it/Roald-Collected-Stories-Jeremy-Treglown/dp/1841593001/ref=sr_1_1?keywords=The+Collected+Short+Stories+of+Roald+Dahl&qid=1636596397&qsid=258-3450271-7585909&s=books&sr=1-1&sres=1841593001%2C0307264904%2C1405910100%2C1405910119%2CB011T7TOLS%2C0140817794%2C0141365587%2C0679729917%2C0141349980%2C8433920235%2CB008QXM5RE%2C1416926844%2C1783169400%2C1611761875%2C8129137003%2C0241327415&srpt=ABIS_BOOK#customerReviews,Roald Dahl Collected Stories,Jeremy Treglown,978-1841593005,888,4.5,"['75%', '9%', '7%', '10%', '0%', '0%', '0%']",35.0,15.0,"
Editore
‏
:
‎

Everyman; 1° edizione (7 settembre 2006)
"
2649,https://www.goodreads.com/book/show/1011198.Needful_Things,Stephen King,9780453007597,https://www.amazon.it/Needful-Things-Part-King-Stephen/dp/0453007597/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780453007597&qid=1636463697&s=books&sr=1-1#customerReviews,Needful Things,[],error,3.97,"['45%', '26%', '17%', '4%', '7%']",69,5,Published October 1st 1991 by Penguin-HighBridge,https://www.goodreads.com/book_link/follow/8069?book_id=1011198&source=compareprices,Needful Things: Part 1,King Stephen,"
:
‎

499 g
",10,4.6,"['76%', '15%', '6%', '2%', '2%']",2285.0,585.0,"
Editore
‏
:
‎

Penguin (1 ottobre 1991)
"
2650,https://www.goodreads.com/book/show/6000576-the-revenge-of-lard-ass-hogan,Stephen King,error,https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_stripbooks_sr_pg1_1?ie=UTF8&adId=A0164447JHHYE3G01YHW&url=%2FBest-New-True-Crime-Stories-ebook%2Fdp%2FB097ND5MYS%2Fref%3Dsr_1_1_sspa%3F__mk_it_IT%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26keywords%3Dthe-revenge-of-lard-ass-hogan%26qid%3D1636463712%26s%3Dbooks%26sr%3D1-1-spons%26psc%3D1&qualifier=1636463712&id=4481442290015291&widgetName=sp_mtf#customerReviews,The Revenge of Lard Ass Hogan,['Short Stories\n2 users'],error,4.3,"['45%', '39%', '15%', '0%', '0%']",33,4,Published 2006 (first published 1975),https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_stripbooks_sr_pg1_1?ie=UTF8&adId=A0164447JHHYE3G01YHW&url=%2FBest-New-True-Crime-Stories-ebook%2Fdp%2FB097ND5MYS%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DThe%2BRevenge%2Bof%2BLard%2BAss%2BHogan%26qid%3D1636596418%26s%3Dbooks%26sr%3D1-1-spons%26psc%3D1&qualifier=1636596418&id=1197938899185722&widgetName=sp_mtf#customerReviews,"The Best New True Crime Stories: Crimes of Passion, Obsession & Revenge (English Edition)",Mitzi Szereto,error,error,5.0,"['100%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",1.0,1.0,error
2651,https://www.goodreads.com/book/show/1207348.Dolores_Claiborne_Nightmares_and_Dreamscapes,Stephen King,9780451929310,https://www.amazon.it/Attivo-Canapa-Sollievo-Muscoli-Articolazioni/dp/B07D2G2FHK/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=Dolores_Claiborne_Nightmares_and_Dreamscapes&qid=1636463733&s=books&sr=1-1-catcorr#customerReviews,"Dolores Claiborne / Nightmares and Dreamscapes (Stephen King 11-2, boxed)",[],error,4.27,"['51%', '29%', '17%', '1%', '2%']",195,5,error,https://www.goodreads.com/book_link/follow/8069?book_id=1207348&source=compareprices,5kind Pomata alla Canapa 300ML Gel per Massaggi con Formula Naturale ad Alta Concentrazione di Olio di Canapa ed Estratti Naturali,error,error,error,4.3,"['61%', '22%', '8%', '4%', '5%']",18910.0,6250.0,error
2652,https://www.goodreads.com/book/show/55459874-the-wastelands,Stephen King,error,https://www.amazon.it/Wasteland-Compendium-2-Antony-Johnston/dp/1620105144/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-wastelands&qid=1636463749&s=books&sr=1-1#customerReviews,"The Wastelands (Dark Tower, #3)",[],error,4.27,"['40%', '49%', '9%', '2%', '0%']",118,12,error,https://www.amazon.it/Wasteland-History-Vittoria-Palma/dp/0300197799/ref=sr_1_1?keywords=The+Wastelands&qid=1636596438&qsid=258-3450271-7585909&s=books&sr=1-1&sres=0300197799%2C1620105144%2CB08RB6LKLR%2CB07SZB1N96%2C1620104121%2C1912743272%2C1907776273%2C1789541298%2C8883149262%2C1472273753%2C0451526848%2C1640092668%2C8834736362%2CB07ZR27DFY%2C173128568X%2CB081B1W4WT#customerReviews,Wasteland: A History,Vittoria Di Palma,978-0300197792,265,4.3,"['64%', '0%', '0%', '0%', '36%', '0%', '0%', '0%', '0%', '0%', '0%']",7.0,5.0,"
Editore
‏
:
‎

Yale Univ Pr (1 agosto 2014)
"
2653,https://www.goodreads.com/book/show/55721423-on-slide-inn-road,Stephen King,error,no link,On Slide Inn Road,[],error,3.73,"['15%', '48%', '32%', '5%', '0%']",73,16,error,https://www.amazon.it/Map-United-States-Sticker-Picture/dp/0486296709/ref=sr_1_fkmr0_1?keywords=On+Slide+Inn+Road&qid=1636596453&qsid=258-3450271-7585909&s=books&sr=1-1-fkmr0&sres=0486296709%2C0648319059%2C1503529991%2CB01BG9VUNY#customerReviews,Map of the United States: Sticker Picture,Pat Stewart,978-0486296708,4,4.2,"['63%', '14%', '7%', '12%', '5%']",59.0,41.0,"
Editore
‏
:
‎

Dover Pubns (7 luglio 1997)
"
2654,https://www.goodreads.com/book/show/48979118-the-night-flier,Stephen King,error,https://www.amazon.it/Night-Fliers-English-C-Conwell-ebook/dp/B00EEI5TT6/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-night-flier&qid=1636463780&s=books&sr=1-1#customerReviews,The Night Flier,"['Horror\n8 users', 'Paranormal > Vampires\n3 users']",error,3.48,"['23%', '21%', '39%', '14%', '2%']",127,11,error,https://www.amazon.it/Night-Fliers-English-C-Conwell-ebook/dp/B00EEI5TT6/ref=sr_1_1?keywords=The+Night+Flier&qid=1636596467&qsid=258-3450271-7585909&s=books&sr=1-1&sres=B00EEI5TT6%2C1562947389%2CB092469Q19%2CB09G8XYCP6%2CB002DBIO8E%2CB00ASSOGCW%2C0500287686%2CB071JGQWWK%2CB00FO7PH7K%2C0590461508%2C0822502917%2C1590550641%2C0992603714#customerReviews,Night Fliers (English Edition),C. S. Conwell,"
:
‎

Supporta",2915,5.0,"['100%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",3.0,3.0,"
ASIN
‏
:
‎

B00EEI5TT6
"
2655,https://www.goodreads.com/book/show/42107008-the-turbulence-expert,Stephen King,error,https://www.amazon.it/Positive-Turbulence-Developing-Creativity-Innovation-ebook/dp/B001DA0TFC/ref=sr_1_2?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-turbulence-expert&qid=1636463795&s=books&sr=1-2#customerReviews,The Turbulence Expert (short story),[],error,3.55,"['20%', '35%', '28%', '15%', '2%']",40,4,error,https://www.amazon.it/Positive-Turbulence-Developing-Creativity-Innovation-ebook/dp/B001DA0TFC/ref=sr_1_2?keywords=The+Turbulence+Expert&qid=1636596482&qsid=258-3450271-7585909&s=books&sr=1-2&sres=3642752616%2CB001DA0TFC%2CB00EB04F6A%2CB00EB00QYA#customerReviews,"Positive Turbulence: Developing Climates for Creativity, Innovation, and Renewal (J-B CCL (Center for Creative Leadership) Book 2) (English Edition)",Stanley S. Gryskiewicz,"
‏
:
‎

Abilit",2535,4.7,"['71%', '29%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",4.0,2.0,"
ASIN
‏
:
‎

B001DA0TFC
"
2656,https://www.goodreads.com/book/show/40489594-the-reploids,Stephen King,error,https://www.amazon.it/Too-Bright-Sun-against-Thriller/dp/0993595723/ref=sr_1_4?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-reploids&qid=1636463811&s=books&sr=1-4#customerReviews,The Reploids,['Short Stories\n2 users'],error,3.05,"['12%', '17%', '47%', '12%', '12%']",58,18,error,https://www.amazon.it/Too-Bright-Sun-against-Thriller/dp/0993595723/ref=sr_1_4?keywords=The+Reploids&qid=1636596497&qsid=258-3450271-7585909&s=books&sr=1-4&sres=1678305391%2C0993595774%2C0993595766%2C0993595723%2C1678363782%2C1677138181%2C193556367X&srpt=ABIS_MUSIC#customerReviews,Too Bright the Sun: Aliens and Rebels against Fleet Clones in the Jupiter War Thriller: 2,Lazlo Ferran,978-0993595721,234,3.5,"['25%', '51%', '0%', '0%', '0%', '0%', '0%', '0%', '24%']",5.0,5.0,"
Editore
‏
:
‎

Future City Publishing (20 aprile 2016)
"
2657,https://www.goodreads.com/book/show/29987264-pin-up-die-verurteilten,Stephen King,error,no link,"Pin-up. Die Verurteilten: Story aus Frühling, Sommer, Herbst und Tod","['Fiction\n494 users', 'Short Stories\n178 users', 'Audiobook\n104 users', 'Thriller\n89 users', 'Classics\n63 users', 'Mystery > Crime\n54 users', 'Novella\n52 users', 'Mystery\n47 users', 'Drama\n42 users']",145,4.52,"['62%', '30%', '7%', '1%', '0%']",27516,1897,Published April 4th 2016 by Heyne Verlag (first published August 27th 1982),https://www.goodreads.com/book_link/follow/8069?book_id=29987264&source=compareprices,error,error,error,error,error,error,error,error,error
